observed_on,url,Prey Y/N,prey_desc,latitude,longitude,notes,observer
9/13/2011,https://www.inaturalist.org/observations/8534878,N,,41.91958,-70.5436,,Eling
9/13/2011,https://www.inaturalist.org/observations/70181690,NA,,42.38875,-71.1513,MERLIN,JW
9/16/2011,https://www.inaturalist.org/observations/133268205,N,,41.04827,-73.6155,,JW
9/17/2011,https://www.inaturalist.org/observations/45207182,N,,-32.3334,-65.0378,,Eling
9/18/2011,https://www.inaturalist.org/observations/126374992,N,,42.12622,-83.1024,,JW
9/22/2011,https://www.inaturalist.org/observations/67361437,N,,-32.9881,-58.5441,,JW
9/29/2011,https://www.inaturalist.org/observations/5534110,N,,42.46653,-87.8055,,Eling
9/29/2011,https://www.inaturalist.org/observations/173625662,n,,30.66818,-104.147,,WJG
10/1/2011,https://www.inaturalist.org/observations/36656144,N,,38.93291,-74.9579,,Eling
10/5/2011,https://www.inaturalist.org/observations/36656146,N,,38.94257,-74.9676,,Eling
10/5/2011,https://www.inaturalist.org/observations/36669502,N,,38.96379,-74.9608,,Eling
10/6/2011,https://www.inaturalist.org/observations/151058462,n,,40.62954,-73.2239,,WJG
10/7/2011,https://www.inaturalist.org/observations/33003560,NA,,37.2823,-76.7801,COOPERS HAWK,JW
10/8/2011,https://www.inaturalist.org/observations/53980369,N,,46.84691,-92.0316,,JW
10/14/2011,https://www.inaturalist.org/observations/104055200,N,,42.46658,-87.8056,,Naumann
10/14/2011,https://www.inaturalist.org/observations/175314712,n,,34.11056,-103.529,,WJG
10/15/2011,https://www.inaturalist.org/observations/5534100,N,,42.46658,-87.8056,,Eling
10/16/2011,https://www.inaturalist.org/observations/64178079,N,,15.56322,-88.3046,,JW
10/18/2011,http://www.inaturalist.org/observations/456138,N,,19.69848,-101.139,,Eling
10/23/2011,https://www.inaturalist.org/observations/19480868,N,,42.46656,-87.8056,,Naumann
11/2/2011,http://www.inaturalist.org/observations/300489,N,,-28.4204,-56.971,,Eling
11/2/2011,https://www.inaturalist.org/observations/30397072,N,,47.43022,-122.213,,JW
11/6/2011,https://www.inaturalist.org/observations/28826123,N,,34.17757,-118.476,,JW
11/13/2011,https://www.inaturalist.org/observations/119826444,N,,26.17519,-98.3881,COOL,JW
11/13/2011,https://www.inaturalist.org/observations/176008043,n,,26.18355,-98.3815,,WJG
11/14/2011,https://www.inaturalist.org/observations/41887717,N,,38.27381,-122.241,,Eling
11/14/2011,https://www.inaturalist.org/observations/65659716,N,,34.49426,-114.325,,JW
11/20/2011,https://www.inaturalist.org/observations/29377417,N,,29.55232,-98.4464,,JW
12/10/2011,http://conabio.inaturalist.org/observations/5378066,N,,17.94717,-98.8495,,Eling
12/20/2011,http://www.inaturalist.org/observations/182644,N,,33.11254,-115.594,,Eling
12/23/2011,http://www.inaturalist.org/observations/44729,N,,37.14886,-89.2683,,Eling
12/27/2011,https://www.inaturalist.org/observations/104130474,N,,38.71723,-104.724,,Naumann
12/28/2011,https://www.inaturalist.org/observations/173625680,n,,38.72067,-90.7587,,WJG
12/30/2011,https://www.inaturalist.org/observations/19126395,N,,40.11862,-75.0258,,Naumann
12/31/2011,http://www.inaturalist.org/observations/45338,N,,29.83583,-95.6448,,Eling
1/1/2012,http://www.inaturalist.org/observations/45431,N,,38.61258,-122.782,,Eling
1/1/2012,http://www.inaturalist.org/observations/45649,N,,41.37173,-72.4008,,Eling
1/1/2012,http://www.inaturalist.org/observations/73806,N,,41.31419,-72.5564,,Eling
1/1/2012,http://www.inaturalist.org/observations/740461,N,,41.31672,-72.5624,,Eling
1/7/2012,https://www.inaturalist.org/observations/126650883,N,,44.32769,-91.9545,,JW
1/17/2012,https://www.inaturalist.org/observations/21491959,NA,,33.80453,-106.891,COOPERS HAWK,JW
1/30/2012,https://www.inaturalist.org/observations/89127823,N,,18.16592,-66.8452,SSP VENATOR,JW
1/31/2012,https://www.inaturalist.org/observations/41703844,N,,33.31949,-82.0059,,Eling
2/1/2012,http://www.inaturalist.org/observations/55743,Y,EUST,42.80292,-70.805,,Eling
2/2/2012,https://www.inaturalist.org/observations/41703059,N,,33.31955,-82.0059,,Eling
2/3/2012,http://conabio.inaturalist.org/observations/1304485,N,,,,,Eling
2/6/2012,https://www.inaturalist.org/observations/8708222,NA,,43.29483,-79.8793,COHA,Eling
2/9/2012,https://www.inaturalist.org/observations/16414572,N,,38.90173,-94.748,,Naumann
2/11/2012,http://www.inaturalist.org/observations/51656,N,,38.90871,-76.9652,,Eling
2/12/2012,http://www.inaturalist.org/observations/2658878,N,,57.05358,-135.327,,Eling
2/13/2012,http://www.inaturalist.org/observations/2706231,N,,57.05394,-135.327,,Eling
2/17/2012,http://www.inaturalist.org/observations/2657301,N,,57.05245,-135.329,,Eling
2/17/2012,https://www.inaturalist.org/observations/37732757,N,,37.56407,-119.969,,Eling
2/19/2012,http://www.inaturalist.org/observations/684705,N,,41.40879,-95.6922,,Eling
2/19/2012,https://www.inaturalist.org/observations/13273890,N,,57.05376,-135.327,,Naumann
3/1/2012,https://www.inaturalist.org/observations/96477735,N,,18.92421,-99.2216,,JW
3/4/2012,https://www.inaturalist.org/observations/38061210,Y,?,41.10278,-80.7846,,Eling
3/7/2012,https://www.inaturalist.org/observations/105717612,n,,35.08225,-106.672,,WJG
3/10/2012,https://www.inaturalist.org/observations/16330454,N,,43.1315,-80.7472,,Naumann
3/13/2012,https://www.inaturalist.org/observations/13168656,N,,57.05358,-135.327,,Naumann
3/23/2012,http://www.inaturalist.org/observations/59819,N,,42.98143,-70.9478,,Eling
3/28/2012,https://www.inaturalist.org/observations/147348279,N,,30.09754,-90.492,,JW
3/31/2012,https://www.inaturalist.org/observations/174528980,n,,18.07955,-66.8952,,WJG
4/11/2012,https://www.inaturalist.org/observations/83368226,N,,45.35291,-93.7456,,JW
4/20/2012,https://www.inaturalist.org/observations/23168023,N,,32.3254,-97.3991,,JW
4/29/2012,https://www.inaturalist.org/observations/75144945,N,,34.25616,-103.349,,JW
5/4/2012,http://www.inaturalist.org/observations/3837676,N,,46.76513,-84.964,,Eling
5/11/2012,https://www.inaturalist.org/observations/147680769,N,,50.20571,-116.97,,JW
6/2/2012,http://conabio.inaturalist.org/observations/4040996,N,,19.01315,-99.2307,,Eling
6/6/2012,http://www.inaturalist.org/observations/89012,NA,,34.25453,-118.794,COHA,Eling
6/27/2012,https://www.inaturalist.org/observations/7510541,N,,59.13516,-118.708,,Eling
7/23/2012,https://www.inaturalist.org/observations/103423203,N,,-24.7821,-65.4232,,Naumann
7/25/2012,https://www.inaturalist.org/observations/25725573,NA,,45.42676,-84.8468,BALD EAGLE,JW
8/2/2012,https://www.inaturalist.org/observations/44546535,N,,-31.8954,-58.2494,,Eling
8/4/2012,https://www.inaturalist.org/observations/30909571,N,,41.33986,-122.072,,JW
8/15/2012,http://www.inaturalist.org/observations/574433,N,,55.44833,-114.853,,Eling
8/17/2012,http://www.inaturalist.org/observations/114273,N,,60.52333,-150.151,,Eling
9/9/2012,https://www.inaturalist.org/observations/35261482,N,,29.53646,-94.7621,,JW
9/11/2012,https://www.inaturalist.org/observations/144478484,N,,38.95931,-74.9612,,Naumann
9/14/2012,https://www.inaturalist.org/observations/68177395,N,,41.91049,-82.5092,,JW
9/22/2012,https://www.inaturalist.org/observations/51622834,N,,47.6611,-122.418,,JW
9/22/2012,https://www.inaturalist.org/observations/86997551,N,,38.48207,-90.8246,,JW
9/23/2012,https://www.inaturalist.org/observations/36791709,N,,43.76521,-69.3133,,Eling
9/23/2012,https://www.inaturalist.org/observations/36875445,N,,48.30205,-88.938,,Eling
9/24/2012,https://www.inaturalist.org/observations/33003565,N,,38.93316,-74.9582,,JW
9/26/2012,https://www.inaturalist.org/observations/145144213,N,,47.36521,-69.9495,,Naumann
9/26/2012,https://www.inaturalist.org/observations/149672121,n,,38.77677,-76.7002,,WJG
9/28/2012,http://www.inaturalist.org/observations/127847,NA,,37.91095,-122.268,Possible COHA,Eling
10/1/2012,https://www.inaturalist.org/observations/5534101,N,,42.46653,-87.8056,,Eling
10/4/2012,https://www.inaturalist.org/observations/58126947,N,,52.39896,-126.54,COOL,JW
10/8/2012,http://www.inaturalist.org/observations/133013,N,,37.24809,-121.936,,Eling
10/10/2012,http://www.inaturalist.org/observations/133822,N,,37.24809,-121.936,,Eling
10/15/2012,https://www.inaturalist.org/observations/36832425,N,,46.84698,-92.0316,,Eling
10/20/2012,https://www.inaturalist.org/observations/5534102,N,,42.46657,-87.8056,,Eling
10/21/2012,https://www.inaturalist.org/observations/5534104,N,,42.46657,-87.8056,,Eling
10/22/2012,https://www.inaturalist.org/observations/28063370,N,,39.08216,-77.4044,,JW
10/22/2012,https://www.inaturalist.org/observations/36787482,N,,38.96383,-74.961,,Eling
10/22/2012,https://www.inaturalist.org/observations/36787483,N,,38.96383,-74.961,,Eling
10/22/2012,https://www.inaturalist.org/observations/144474622,N,,40.64285,-75.9918,,Naumann
10/22/2012,https://www.inaturalist.org/observations/144474626,N,,40.64285,-75.9918,,Naumann
10/27/2012,http://www.inaturalist.org/observations/140024,N,,38.91074,-76.9653,,Eling
10/27/2012,https://www.inaturalist.org/observations/64069839,N,,33.03763,-116.954,,JW
10/29/2012,http://conabio.inaturalist.org/observations/1267005,N,,19.34147,-99.1747,,Eling
11/1/2012,https://www.inaturalist.org/observations/173625678,n,,32.26198,-96.8351,,WJG
11/2/2012,https://www.inaturalist.org/observations/9259090,Y,RBWO,33.62543,-81.9649,,Naumann
11/2/2012,https://www.inaturalist.org/observations/4797867,N,,32.31029,-95.1857,,Eling
11/4/2012,https://www.inaturalist.org/observations/28063743,N,,39.02539,-77.0386,,JW
11/4/2012,https://www.inaturalist.org/observations/166487398,n,,33.93308,-112.695,,WJG
11/6/2012,http://www.inaturalist.org/observations/1057738,N,,40.24994,-74.9369,,Eling
11/7/2012,https://www.inaturalist.org/observations/38854637,N,,29.89462,-97.9359,,Eling
11/8/2012,https://www.inaturalist.org/observations/64735356,N,,26.77211,-97.7014,COOL,JW
11/9/2012,https://www.inaturalist.org/observations/64800193,N,,25.85428,-97.3963,,JW
11/10/2012,https://www.inaturalist.org/observations/62622630,N,,26.22897,-97.3473,,JW
11/10/2012,https://www.inaturalist.org/observations/82204535,N,,-23.6067,-46.8231,,JW
11/12/2012,https://www.inaturalist.org/observations/19480872,N,,42.46656,-87.8056,,Naumann
11/15/2012,https://www.inaturalist.org/observations/10287332,N,,35.33116,-119.273,,Naumann
11/19/2012,http://www.inaturalist.org/observations/3852032,N,,43.44999,-76.3032,,Eling
11/19/2012,https://www.inaturalist.org/observations/161914558,n,,19.1276,-98.7748,,WJG
11/22/2012,http://www.inaturalist.org/observations/189997,N,,35.1289,-117.945,,Eling
11/23/2012,https://www.inaturalist.org/observations/105781745,n,,30.10141,-84.1483,,WJG
11/25/2012,https://www.inaturalist.org/observations/18826652,N,,-28.6315,-49.507,,Naumann
11/28/2012,https://www.inaturalist.org/observations/61437528,N,,43.00835,-81.2753,,JW
12/1/2012,https://www.inaturalist.org/observations/144434555,N,,43.29764,-79.7992,,Naumann
12/2/2012,https://www.inaturalist.org/observations/60571525,N,,39.11885,-95.5983,,JW
12/14/2012,http://www.inaturalist.org/observations/162331,N,,37.67121,-121.764,,Eling
12/15/2012,https://www.inaturalist.org/observations/42398825,Y,MODO,42.27719,-122.806,,Eling
12/17/2012,https://www.inaturalist.org/observations/97364868,N,,44.1771,-93.9788,,JW
12/20/2012,https://www.inaturalist.org/observations/10518778,N,,35.23857,-118.78,,Naumann
12/20/2012,https://www.inaturalist.org/observations/79804571,N,,37.30678,-122.169,,JW
12/24/2012,http://www.inaturalist.org/observations/427488,N,,35.05853,-106.526,,Eling
12/24/2012,https://www.inaturalist.org/observations/99704389,N,,43.49717,-80.5686,,Naumann
12/26/2012,https://www.inaturalist.org/observations/14067013,N,,57.05512,-135.313,,Naumann
12/27/2012,https://www.inaturalist.org/observations/9853019,N,,35.33495,-94.2971,,Naumann
12/27/2012,https://www.inaturalist.org/observations/30022790,N,,36.03258,-102.5,,JW
12/29/2012,http://www.inaturalist.org/observations/171596,N,,33.29652,-116.349,,Eling
12/29/2012,http://www.inaturalist.org/observations/494914,N,,33.23409,-116.338,,Eling
12/30/2012,https://www.inaturalist.org/observations/5162893,N,,35.64825,-118.415,,Eling
12/31/2012,http://www.inaturalist.org/observations/4640800,N,,39.664,-105.203,,Eling
12/31/2012,https://www.inaturalist.org/observations/29862430,N,,47.43022,-122.213,,JW
1/1/2013,http://www.inaturalist.org/observations/172222,N,,32.70152,-117.231,,Eling
1/2/2013,https://www.inaturalist.org/observations/18829109,N,,33.36439,-111.735,,Naumann
1/3/2013,https://www.inaturalist.org/observations/13999450,N,,36.44365,-116.807,,Naumann
1/4/2013,http://www.inaturalist.org/observations/182432,N,,37.77092,-122.268,,Eling
1/4/2013,http://www.inaturalist.org/observations/4420453,N,,47.14582,-92.7273,,Eling
1/5/2013,https://www.inaturalist.org/observations/4849024,N,,43.83175,-79.2335,,Eling
1/5/2013,https://www.inaturalist.org/observations/20437951,N,,41.73774,-111.816,,JW
1/5/2013,https://www.inaturalist.org/observations/29283338,N,,43.5058,-96.761,,JW
1/6/2013,https://www.inaturalist.org/observations/152947463,N,,40.00248,-107.837,,Naumann
1/8/2013,http://www.inaturalist.org/observations/175144,N,,32.87642,-97.2768,,Eling
1/8/2013,https://www.inaturalist.org/observations/97902645,N,,26.69942,-81.9958,,JW
1/9/2013,https://www.inaturalist.org/observations/14512648,Y,small avian,40.13438,-105.127,HOSP?,Naumann
1/12/2013,https://www.inaturalist.org/observations/66624432,Y,HOSP,41.24411,-75.9029,,JW
1/16/2013,https://www.inaturalist.org/observations/38133142,N,,-29.4438,-50.6135,,Eling
1/17/2013,http://www.inaturalist.org/observations/2589205,N,,40.30181,-75.0356,,Eling
1/18/2013,https://www.inaturalist.org/observations/20059335,Y,BLJA,42.02043,-79.17,,JW
1/18/2013,https://www.inaturalist.org/observations/50273717,N,,38.92849,-77.3429,,JW
1/18/2013,https://www.inaturalist.org/observations/63637088,N,,38.92849,-77.3429,,JW
1/19/2013,http://www.inaturalist.org/observations/2563834,N,,35.69296,-76.5421,,Eling
1/24/2013,https://www.inaturalist.org/observations/147535234,N,,30.09754,-90.492,,JW
1/26/2013,https://www.inaturalist.org/observations/66295637,Y,MODO/EUCD,43.91655,-79.1224,almost certainly MODO,JW
1/27/2013,https://www.inaturalist.org/observations/40403545,Y,MODO,42.83726,-80.304,,Eling
1/31/2013,https://www.inaturalist.org/observations/27628758,N,,35.56814,-117.67,,JW
2/3/2013,http://www.inaturalist.org/observations/191371,N,,38.68847,-76.5426,,Eling
2/5/2013,https://www.inaturalist.org/observations/137020954,Y,avian,29.70581,-82.3927,,JW
2/6/2013,https://www.inaturalist.org/observations/21205426,N,,35.32703,-119.244,,JW
2/8/2013,https://www.inaturalist.org/observations/37744896,Y,EUST,44.11432,-79.5706,,Eling
2/9/2013,http://www.inaturalist.org/observations/206169,N,,35.62026,-118.248,,Eling
2/10/2013,http://www.inaturalist.org/observations/199004,N,,32.55171,-117.063,,Eling
2/10/2013,https://www.inaturalist.org/observations/38198110,N,,49.91262,-119.445,,Eling
2/15/2013,http://www.inaturalist.org/observations/201251,N,,38.61318,-122.783,,Eling
2/19/2013,https://www.inaturalist.org/observations/35647481,N,,36.17311,-95.9176,,JW
2/24/2013,https://www.inaturalist.org/observations/143099413,N,,38.64211,-76.6562,,Naumann
2/25/2013,https://www.inaturalist.org/observations/25512223,N,,40.11856,-75.0258,,JW
2/26/2013,https://www.inaturalist.org/observations/145185397,Y,EUST,44.32339,-76.2102,cool,Naumann
3/3/2013,http://www.inaturalist.org/observations/208907,N,,47.51109,-122.205,,Eling
3/4/2013,https://www.inaturalist.org/observations/39968718,N,,45.42637,-74.1549,,Eling
3/6/2013,https://www.inaturalist.org/observations/155838391,y,MODO,44.24672,-79.9207,,WJG
3/6/2013,http://inaturalist.ca/observations/6470118,Y,small avian,44.2708,-77.5004,,Eling
3/6/2013,https://www.inaturalist.org/observations/73075461,N,,43.65387,-79.3832,,JW
3/8/2013,https://www.inaturalist.org/observations/10183744,N,,40.66037,-73.7666,,Naumann
3/14/2013,http://www.inaturalist.org/observations/215910,Y,EUST,43.85346,-72.589,,Eling
3/19/2013,https://www.inaturalist.org/observations/145539323,N,,47.36521,-69.9495,,JW
3/22/2013,http://www.inaturalist.org/observations/258366,N,,37.43204,-122.44,,Eling
3/28/2013,https://www.inaturalist.org/observations/4860387,NA,,34.37053,-118.614,,Eling
3/31/2013,http://www.inaturalist.org/observations/226884,N,,53.84667,-122.772,,Eling
4/8/2013,https://www.inaturalist.org/observations/143307465,N,,39.31193,-76.7764,,Naumann
4/8/2013,https://www.inaturalist.org/observations/15604544,NA,,40.74663,-73.811,COHA,Naumann
4/10/2013,https://www.inaturalist.org/observations/29268845,N,,33.78498,-83.6092,DEAD,JW
4/10/2013,https://www.inaturalist.org/observations/34929089,N,,38.9417,-77.3539,,JW
4/10/2013,https://www.inaturalist.org/observations/68987065,NA,,49.32315,-124.272,COOPERS HAWK,JW
4/16/2013,https://www.inaturalist.org/observations/18345511,Y,WWDO,35.12571,-106.492,,Naumann
4/17/2013,https://www.inaturalist.org/observations/149189225,n,,35.64455,-106.336,,WJG
4/22/2013,https://www.inaturalist.org/observations/19642779,N,,45.46932,-64.7719,,JW
4/23/2013,https://www.inaturalist.org/observations/41399554,N,,29.81785,-98.5458,,Eling
4/26/2013,https://www.inaturalist.org/observations/143596664,N,,39.4139,-76.8398,,Naumann
4/30/2013,http://www.inaturalist.org/observations/250300,NA,,41.06042,-81.3551,barred owl,Eling
5/3/2013,https://www.inaturalist.org/observations/63334099,N,,50.6678,-121.988,,JW
5/5/2013,http://www.inaturalist.org/observations/2681495,N,,41.6654,-82.7964,,Eling
5/5/2013,http://www.inaturalist.org/observations/2681496,N,,41.6654,-82.7964,,Eling
5/8/2013,https://www.inaturalist.org/observations/6716488,N,,44.36718,-78.2882,,Eling
5/11/2013,https://www.inaturalist.org/observations/39225494,N,,-35.0807,-57.5178,,Eling
5/12/2013,https://www.inaturalist.org/observations/38124919,N,,41.96277,-82.5184,,Eling
5/23/2013,http://www.inaturalist.org/observations/290320,N,,41.32274,-81.4087,,Eling
5/23/2013,https://www.inaturalist.org/observations/111226628,N,,36.52875,-105.712,,JW
6/25/2013,https://www.inaturalist.org/observations/71076582,N,,60.15243,-127.433,,JW
6/25/2013,https://www.inaturalist.org/observations/71076382,NA,,60.1523,-127.434,AMERICAN GOSHAWK,JW
8/7/2013,https://www.inaturalist.org/observations/8575161,N,,44.22437,-76.613,,Eling
8/10/2013,https://www.inaturalist.org/observations/9837573,N,,39.38322,-123.098,,Naumann
8/13/2013,http://conabio.inaturalist.org/observations/369174,N,,25.33724,-100.79,,Eling
